Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
PosHigh,PosLow,D-(+)-Turanose [[M+Na]],104.5,0.30279789052590644,0.565222728981692,False
PosHigh,PosLow,Glucosamine [[M+H]],84.0,1.0,1.0,False
PosHigh,PosLow,Glutamic Acid [[M-H2O+H]],121.0,0.06046912263398003,0.2344341369809687,False
PosHigh,PosLow,Glutathione [[M+H]],65.0,0.3413316805006916,0.5927384459685622,False
PosHigh,PosLow,Guanosine-5'-Diphosphate [[M+H]],98.0,0.48745329036403495,0.7268534270516972,False
PosHigh,PosLow,Histidine [[M+H]],80.0,0.8571364155923,0.9515346992478396,False
PosHigh,PosLow,Isomaltose [[M+Na]],104.5,0.30279789052590644,0.565222728981692,False
PosHigh,PosLow,L-Arginine [[M+H]],18.0,0.0007545334298393044,0.009507121215975236,True
PosHigh,PosLow,L-Citrulline [[M+H]],128.0,0.02526030163201243,0.12731192022534266,False
PosHigh,PosLow,L-Glutamine [[M+H]],92.0,0.6996756256347049,0.8685628456154957,False
PosHigh,PosLow,L-Valine [[M+H]],53.0,0.11670603415252188,0.368158076762122,False
PosHigh,PosLow,Linoleic acid [[M+Na]],107.0,0.2471599732119072,0.5336822014888678,False
PosHigh,PosLow,Maltose [[M+Na]],105.5,0.2792638311779314,0.5413421958218362,False
PosHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],161.0,8.328839412810494e-05,0.0017490562766902039,True
PosHigh,PosLow,N2-Acetyl-L-ornithine [[M+H]],33.0,0.009392160270982493,0.05635296162589496,False
PosHigh,PosLow,Nicotinamide [[M+H]],85.0,0.9794688447397748,0.9943440546324166,False
PosHigh,PosLow,O-acetyl-L-serine [[M+H]],119.0,0.07598237857716891,0.281581755903626,False
PosHigh,PosLow,Palatinose [[M+Na]],105.5,0.2792638311779314,0.5413421958218362,False
PosHigh,PosLow,Pidolic Acid [[M+H]],144.0,0.0022107863724682053,0.022284726634479512,True
PosHigh,PosLow,Proline [[M+NH4]],70.0,0.48745329036403495,0.7268534270516972,False
PosHigh,PosLow,Sucrose [[M+Na]],103.0,0.3413316805006916,0.5927384459685622,False
PosHigh,PosLow,Thymine [[M+H]],107.0,0.2471599732119072,0.5336822014888678,False
PosHigh,PosLow,Trehalose [[M+Na]],102.0,0.3680655063054846,0.6267061323579873,False
PosHigh,PosLow,d-Desthiobiotin [[M+H]],59.0,0.2076174111548459,0.4982817867716301,False
PosHigh,PosLow,gamma-Glutamylcysteine [[M+H]],67.0,0.3960658207089378,0.6439263665719505,False
