Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Palatinose [[M+Na]]	4.0	0.34285714285714286	1317.2567843770394	2122.401644571568	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Pidolic Acid [[M+H]]	15.0	0.05714285714285714	2993.15846989501	1367.0081884671058	0.39148936170212767
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Sucrose [[M+Na]]	4.0	0.34285714285714286	1284.7571536532582	2103.6189760459447	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Thymine [[M+H]]	11.0	0.4857142857142857	252.30232558139534	219.081974351531	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Trehalose [[M+Na]]	4.0	0.34285714285714286	1317.2567843770394	2122.401644571568	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Xanthurenic acid [[M+H]]	6.0	0.6857142857142857	162.9846202911674	398.57993740547397	0.9161825726141078
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	d-Desthiobiotin [[M+H]]	11.0	0.4857142857142857	1690.5436046511627	1507.485391193825	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	gamma-Glutamylcysteine [[M+H]]	14.0	0.11428571428571428	873.5704115282883	618.3321876268514	0.5366666666666667
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	8.0	0.6666666666666666	895.8945209788011	2655.3938710283887	0.9161825726141078
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	14.0	0.5166666666666666	984.481865284974	706.1912348897121	0.8012034477150757
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyuridine [[M+Na]]	15.0	0.3833333333333333	667.3056994818653	445.16	0.743574297188755
