	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
1318	AllCCS00536600	4-(2,6,6-trimethylcyclohex-2-en-1-yl)butan-2-one	CC(=O)CCC1C(=CCCC1(C)C)C	C13H22O	Predicted CCS	[M-H]-	193.1598	150.8	4	2023-04-30
1319	AllCCS00536600	4-(2,6,6-trimethylcyclohex-2-en-1-yl)butan-2-one	CC(=O)CCC1C(=CCCC1(C)C)C	C13H22O	Predicted CCS	[M+Na-2H]-	215.1418	155.5	4	2023-04-30
1320	AllCCS00536600	4-(2,6,6-trimethylcyclohex-2-en-1-yl)butan-2-one	CC(=O)CCC1C(=CCCC1(C)C)C	C13H22O	Predicted CCS	[M+HCOO]-	239.1653	155.8	4	2023-04-30
3796	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M+H]+	149.0267	129.5	4	2023-04-30
3797	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M+Na]+	171.0087	139.2	4	2023-04-30
3798	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M+NH4]+	166.0533	137.0	4	2023-04-30
3799	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M-H2O+H]+	131.0161	126.6	4	2023-04-30
3800	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M-H]-	147.0121	128.1	4	2023-04-30
3801	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M+Na-2H]-	168.9941	134.6	4	2023-04-30
3802	AllCCS00002646	4-(Methylsulfanyl)-2-Oxobutanoic Acid	CSCCC(=O)C(=O)O	C5H8O3S	Predicted CCS	[M+HCOO]-	193.0176	139.1	4	2023-04-30
5191	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Experimental CCS	[M+Na]+	168.0632	136.7	2	2019-08-12
5192	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Experimental CCS	[M-H]-	144.0666	132.6	2	2019-08-12
5193	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M+H]+	146.0812	133.3	4	2023-04-30
5194	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M+Na]+	168.0632	137.3	4	2023-04-30
5195	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M+NH4]+	163.1078	135.2	4	2023-04-30
5196	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M-H2O+H]+	128.0706	127.4	4	2023-04-30
5197	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M-H]-	144.0666	132.7	4	2023-04-30
5198	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M+Na-2H]-	166.0486	133.0	4	2023-04-30
5199	AllCCS00001765	4-Acetamidobutanoic Acid	CC(=NCCCC(=O)O)O	C6H11NO3	Predicted CCS	[M+HCOO]-	190.0721	139.8	4	2023-04-30
624	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M+H]+	220.0482	144.8	4	2023-04-30
625	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M+Na]+	242.0302	154.7	4	2023-04-30
626	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M+NH4]+	237.0748	151.7	4	2023-04-30
627	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M-H2O+H]+	202.0376	136.8	4	2023-04-30
628	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M-H]-	218.0336	140.6	4	2023-04-30
629	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M+Na-2H]-	240.0156	148.8	4	2023-04-30
630	AllCCS00004172	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1=NC=C(C(=N1)N)COP(=O)(O)O	C6H10N3O4P	Predicted CCS	[M+HCOO]-	264.0391	160.6	4	2023-04-30
4251	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M+H]+	226.071	149.4	4	2023-04-30
4252	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M+Na]+	248.053	157.7	4	2023-04-30
4253	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M+NH4]+	243.0976	155.8	4	2023-04-30
4254	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M-H2O+H]+	208.0604	141.6	4	2023-04-30
4255	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M-H]-	224.0564	151.5	4	2023-04-30
4256	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M+Na-2H]-	246.0384	152.8	4	2023-04-30
4257	AllCCS00008987	4-Amino-4-deoxychorismate	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O	C10H11NO5	Predicted CCS	[M+HCOO]-	270.0619	162.4	4	2023-04-30
589	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M+H]+	140.0819	128.8	4	2023-04-30
590	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M+Na]+	162.0639	141.5	4	2023-04-30
591	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M+NH4]+	157.1085	138.5	4	2023-04-30
592	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M-H2O+H]+	122.0713	121.6	4	2023-04-30
593	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M-H]-	138.0673	128.5	4	2023-04-30
594	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M+Na-2H]-	160.0493	136.7	4	2023-04-30
595	AllCCS00002701	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	CC1=NC=C(C(=N1)N)CO	C6H9N3O	Predicted CCS	[M+HCOO]-	184.0728	139.6	4	2023-04-30
638	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M+H]+	300.0145	156.8	4	2023-04-30
639	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M+Na]+	321.9965	165.6	4	2023-04-30
640	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M+NH4]+	317.0411	163.3	4	2023-04-30
641	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M-H2O+H]+	282.0039	152.4	4	2023-04-30
642	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M-H]-	297.9999	153.1	4	2023-04-30
643	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M+Na-2H]-	319.9819	160.5	4	2023-04-30
644	AllCCS00004272	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate	CC1=NC=C(C(=N1)N)COP(=O)(O)OP(=O)(O)O	C6H11N3O7P2	Predicted CCS	[M+HCOO]-	344.0054	171.1	4	2023-04-30
4359	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M+H]+	88.0757	116.4	4	2023-04-30
4360	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M+Na]+	110.0577	127.0	4	2023-04-30
4361	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M+NH4]+	105.1023	124.4	4	2023-04-30
4362	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M-H2O+H]+	70.0651	113.8	4	2023-04-30
4363	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M-H]-	86.0611	115.0	4	2023-04-30
4364	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M+Na-2H]-	108.0431	122.5	4	2023-04-30
4365	AllCCS00002353	4-Aminobutyraldehyde	C(CC=O)CN	C4H9NO	Predicted CCS	[M+HCOO]-	132.0666	129.0	4	2023-04-30
6664	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M+H]+	132.0655	126.9	4	2023-04-30
6665	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M+Na]+	154.0475	132.0	4	2023-04-30
6666	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M+NH4]+	149.0921	129.8	4	2023-04-30
6667	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M-H2O+H]+	114.0549	124.0	4	2023-04-30
6668	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M-H]-	130.0509	123.5	4	2023-04-30
6669	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M+Na-2H]-	152.0329	126.5	4	2023-04-30
6670	AllCCS00002637	4-Carboxy-4-Aminobutanal	C(C[C@@H](C(=O)O)N)C=O	C5H9NO3	Predicted CCS	[M+HCOO]-	176.0564	135.7	4	2023-04-30
1076	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M+H]+	123.0805	126.0	4	2023-04-30
1077	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M+Na]+	145.0625	141.0	4	2023-04-30
1078	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M+NH4]+	140.1071	139.0	4	2023-04-30
1079	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M-H2O+H]+	105.0699	118.9	4	2023-04-30
1080	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M-H]-	121.0659	127.0	4	2023-04-30
1081	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M+Na-2H]-	143.0479	137.6	4	2023-04-30
1082	AllCCS00010192	4-Ethylphenol	CCC1=CC=C(C=C1)O	C8H10O	Predicted CCS	[M+HCOO]-	167.0714	139.8	4	2023-04-30
4401	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M+H]+	145.1084	133.2	4	2023-04-30
4402	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M+Na]+	167.0904	139.0	4	2023-04-30
4403	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M+NH4]+	162.135	136.9	4	2023-04-30
4404	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M-H2O+H]+	127.0978	129.7	4	2023-04-30
4405	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M-H]-	143.0938	131.1	4	2023-04-30
4406	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M+Na-2H]-	165.0758	134.9	4	2023-04-30
4407	AllCCS00003500	4-Guanidinobutanamide	C(CC(=O)N)CN=C(N)N	C5H12N4O	Predicted CCS	[M+HCOO]-	189.0993	142.8	4	2023-04-30
4305	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Experimental CCS	[M+H]+	146.0924	130.5	2	2019-08-12
4306	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M+H]+	146.0924	130.4	4	2023-04-30
4307	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M+Na]+	168.0744	143.8	4	2023-04-30
4308	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M+NH4]+	163.119	140.2	4	2023-04-30
4309	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M-H2O+H]+	128.0818	124.0	4	2023-04-30
4310	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M-H]-	144.0778	129.3	4	2023-04-30
4311	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M+Na-2H]-	166.0598	139.7	4	2023-04-30
4312	AllCCS00000502	4-Guanidinobutyric acid	C(CC(=O)O)CNC(=N)N	C5H11N3O2	Predicted CCS	[M+HCOO]-	190.0833	146.8	4	2023-04-30
111	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M+H]+	163.0237	132.3	4	2023-04-30
112	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M+Na]+	185.0057	137.3	4	2023-04-30
113	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M+NH4]+	180.0503	135.4	4	2023-04-30
114	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M-H2O+H]+	145.0131	130.2	4	2023-04-30
115	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M-H]-	161.0091	124.4	4	2023-04-30
116	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M+Na-2H]-	182.9911	131.2	4	2023-04-30
117	AllCCS00002616	4-Hydroxy-2-oxoglutarate	C(C(C(=O)O)O)C(=O)C(=O)O	C5H6O6	Predicted CCS	[M+HCOO]-	207.0146	133.7	4	2023-04-30
6265	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M+H]+	127.0754	127.2	4	2023-04-30
6266	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M+Na]+	149.0574	138.0	4	2023-04-30
6267	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M+NH4]+	144.102	136.0	4	2023-04-30
6268	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M-H2O+H]+	109.0648	121.0	4	2023-04-30
6269	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M-H]-	125.0608	129.0	4	2023-04-30
6270	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M+Na-2H]-	147.0428	134.1	4	2023-04-30
6271	AllCCS00026729	4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone	CC1(CCC(=O)O1)C=C	C7H10O2	Predicted CCS	[M+HCOO]-	171.0663	140.0	4	2023-04-30
5361	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M+H]+	136.0605	130.1	4	2023-04-30
5362	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M+Na]+	158.0425	135.5	4	2023-04-30
5363	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M+NH4]+	153.0871	133.3	4	2023-04-30
5364	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M-H2O+H]+	118.0499	130.1	4	2023-04-30
5365	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M-H]-	134.0459	125.6	4	2023-04-30
5366	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M+Na-2H]-	156.0279	130.3	4	2023-04-30
5367	AllCCS00004825	4-Hydroxy-L-threonine	C([C@H]([C@@H](C(=O)O)N)O)O	C4H9NO4	Predicted CCS	[M+HCOO]-	180.0514	137.7	4	2023-04-30
4244	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M+H]+	216.0268	144.4	4	2023-04-30
4245	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M+Na]+	238.0088	151.8	4	2023-04-30
4246	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M+NH4]+	233.0534	148.8	4	2023-04-30
4247	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M-H2O+H]+	198.0162	140.0	4	2023-04-30
4248	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M-H]-	214.0122	139.2	4	2023-04-30
4249	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M+Na-2H]-	235.9942	146.5	4	2023-04-30
4250	AllCCS00004824	4-Hydroxy-L-Threonine-5-Monophosphate	C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O	C4H10NO7P	Predicted CCS	[M+HCOO]-	260.0177	156.2	4	2023-04-30
5249	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M+H]+	888.1436	267.9	4	2023-04-30
5250	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M+Na]+	910.1256	277.3	4	2023-04-30
5251	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M+NH4]+	905.1702	275.0	4	2023-04-30
5252	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M-H2O+H]+	870.133	272.1	4	2023-04-30
5253	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M-H]-	886.129	263.7	4	2023-04-30
5254	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M+Na-2H]-	908.111	271.7	4	2023-04-30
5255	AllCCS00003429	4-hydroxybenzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O	C28H40N7O18P3S	Predicted CCS	[M+HCOO]-	932.1345	283.9	4	2023-04-30
7311	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M+H]+	117.091	124.4	4	2023-04-30
7312	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M+Na]+	139.073	134.3	4	2023-04-30
7313	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M+NH4]+	134.1176	132.3	4	2023-04-30
7314	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M-H2O+H]+	99.0804	118.6	4	2023-04-30
7315	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M-H]-	115.0764	124.3	4	2023-04-30
7316	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M+Na-2H]-	137.0584	129.7	4	2023-04-30
7317	AllCCS00003428	4-Hydroxyhexan-3-one	CCC(C(=O)CC)O	C6H12O2	Predicted CCS	[M+HCOO]-	161.0819	137.6	4	2023-04-30
1174	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M+H]+	167.0703	136.8	4	2023-04-30
1175	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M+Na]+	189.0523	143.7	4	2023-04-30
1176	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M+NH4]+	184.0969	141.1	4	2023-04-30
1177	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M-H2O+H]+	149.0597	129.1	4	2023-04-30
1178	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M-H]-	165.0557	137.2	4	2023-04-30
1179	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M+Na-2H]-	187.0377	140.5	4	2023-04-30
1180	AllCCS00028935	4-Methoxybenzyl formate	COC1=CC=C(COC=O)C=C1	C9H10O3	Predicted CCS	[M+HCOO]-	211.0612	148.2	4	2023-04-30
167	AllCCS00004053	4-Methyl-5-Hydroxyethylthiazole	CC1=C(SC=N1)CCO	C6H9NOS	Predicted CCS	[M+H]+	144.0478	129.0	4	2023-04-30
168	AllCCS00004053	4-Methyl-5-Hydroxyethylthiazole	CC1=C(SC=N1)CCO	C6H9NOS	Predicted CCS	[M+Na]+	166.0298	139.5	4	2023-04-30
169	AllCCS00004053	4-Methyl-5-Hydroxyethylthiazole	CC1=C(SC=N1)CCO	C6H9NOS	Predicted CCS	[M+NH4]+	161.0744	136.5	4	2023-04-30
