Name,Monoisotopic Mass,InChI Key,Chemical Formula,CCS Type,Adduct Type,Data Source / Predictor,m/z,CCS Value (Å²),Reference
Adenylsuccinic acid,463.074042955,[M+H-H2O]+,Predicted,AllCCS,446.070753955,194.3,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
Adenylsuccinic acid,463.074042955,[M+NH4]+,Predicted,AllCCS,481.10786595499997,198.1,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
Adenylsuccinic acid,463.074042955,[M+Na]+,Predicted,AllCCS,486.063260955,198.6,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
Adenylsuccinic acid,463.074042955,[M-H]-,Predicted,AllCCS,462.066766955,191.4,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
Adenylsuccinic acid,463.074042955,[M+Na-2H]-,Predicted,AllCCS,484.048708955,191.5,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
Adenylsuccinic acid,463.074042955,[M+HCOO]-,Predicted,AllCCS,508.072243955,191.9,32859911,OFBHPPMPBOJXRT-VWJPMABRSA-N,C14H18N5O11P
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H]+,Predicted,DeepCCS,912.164743109,193.115,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-H]-,Predicted,DeepCCS,910.1501911089999,191.29,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-2H]-,Predicted,DeepCCS,455.07509555449997,225.558,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na]+,Predicted,DeepCCS,934.146685109,200.189,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H]+,Predicted,AllCCS,912.164743109,263.5,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H-H2O]+,Predicted,AllCCS,894.154178109,264.1,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+NH4]+,Predicted,AllCCS,929.191290109,262.8,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na]+,Predicted,AllCCS,934.146685109,262.7,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-H]-,Predicted,AllCCS,910.1501911089999,265.9,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na-2H]-,Predicted,AllCCS,932.1321331089999,270.4,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+HCOO]-,Predicted,AllCCS,956.155668109,275.4,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+H]+,Predicted,AllCCS,456.162607439,198.64,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M-H]-,Predicted,AllCCS,454.148055439,197.097,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M-2H]-,Predicted,DeepCCS,227.0740277195,231.229,30932474,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+Na]+,Predicted,DeepCCS,478.144549439,206.652,30932474,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+H]+,Predicted,AllCCS,456.162607439,198.6,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+H-H2O]+,Predicted,AllCCS,438.152042439,196.8,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+NH4]+,Predicted,AllCCS,473.189154439,200.3,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+Na]+,Predicted,AllCCS,478.144549439,200.8,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M-H]-,Predicted,AllCCS,454.148055439,197.1,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+Na-2H]-,Predicted,AllCCS,476.129997439,197.1,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
"5,10-Methenyltetrahydrofolic acid",455.155331439,[M+HCOO]-,Predicted,AllCCS,500.153532439,197.2,32859911,MEANFMOQMXYMCT-OLZOCXBDSA-N,C20H21N7O6
S-Lactoylglutathione,379.104935353,[M+H]+,Predicted,DarkChem,380.11221135299996,187.239,31661259,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+H]+,Predicted,DarkChem,380.11221135299996,187.239,31661259,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-H]-,Predicted,DarkChem,378.097659353,181.822,31661259,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-H]-,Predicted,DarkChem,378.097659353,181.822,31661259,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+H]+,Predicted,AllCCS,380.11221135299996,182.368,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-H]-,Predicted,AllCCS,378.097659353,180.329,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+H]+,Predicted,DeepCCS,380.11221135299996,185.658,30932474,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-H]-,Predicted,DeepCCS,378.097659353,183.3,30932474,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-2H]-,Predicted,DeepCCS,189.0488296765,217.189,30932474,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+Na]+,Predicted,DeepCCS,402.09415335299997,192.389,30932474,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+H]+,Predicted,AllCCS,380.11221135299996,182.4,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+H-H2O]+,Predicted,AllCCS,362.101646353,180.1,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+NH4]+,Predicted,AllCCS,397.13875835299996,184.4,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+Na]+,Predicted,AllCCS,402.09415335299997,185.0,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M-H]-,Predicted,AllCCS,378.097659353,180.3,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+Na-2H]-,Predicted,AllCCS,400.079601353,180.8,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
S-Lactoylglutathione,379.104935353,[M+HCOO]-,Predicted,AllCCS,424.10313635299997,181.5,32859911,VDYDCVUWILIYQF-CSMHCCOUSA-N,C13H21N3O8S
Glycogen,666.221858406,[M+H]+,Predicted,AllCCS,667.2291344060001,238.016,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M-H]-,Predicted,AllCCS,665.214582406,228.401,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+H]+,Predicted,DeepCCS,667.2291344060001,232.018,30932474,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M-H]-,Predicted,DeepCCS,665.214582406,230.294,30932474,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M-2H]-,Predicted,DeepCCS,332.607291203,264.327,30932474,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+Na]+,Predicted,DeepCCS,689.2110764060001,238.284,30932474,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+H]+,Predicted,AllCCS,667.2291344060001,238.0,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+H-H2O]+,Predicted,AllCCS,649.218569406,237.4,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+NH4]+,Predicted,AllCCS,684.255681406,238.6,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+Na]+,Predicted,AllCCS,689.2110764060001,238.7,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M-H]-,Predicted,AllCCS,665.214582406,228.4,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+Na-2H]-,Predicted,AllCCS,687.196524406,229.6,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Glycogen,666.221858406,[M+HCOO]-,Predicted,AllCCS,711.220059406,231.0,32859911,BYSGBSNPRWKUQH-UJDJLXLFSA-N,C24H42O21
Heme A,852.354927677,[M+H]+,Predicted,AllCCS,853.362203677,281.5,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M+H-H2O]+,Predicted,AllCCS,835.351638677,280.8,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M+NH4]+,Predicted,AllCCS,870.388750677,282.2,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M+Na]+,Predicted,AllCCS,875.344145677,282.3,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M-H]-,Predicted,AllCCS,851.3476516769999,300.7,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M+Na-2H]-,Predicted,AllCCS,873.3295936769999,306.5,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Heme A,852.354927677,[M+HCOO]-,Predicted,AllCCS,897.353128677,312.9,32859911,RRJCKGQQRUXGQR-ONCSLILDSA-L,C49H56FeN4O6
Linoleic acid,280.240230268,[M+H]+,Predicted,DarkChem,281.247506268,178.546,31661259,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M-H]-,Predicted,DarkChem,279.232954268,177.761,31661259,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+H]+,Predicted,AllCCS,281.247506268,177.38,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M-H]-,Predicted,AllCCS,279.232954268,178.476,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+H]+,Predicted,DeepCCS,281.247506268,178.248,30932474,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M-H]-,Predicted,DeepCCS,279.232954268,174.581,30932474,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M-2H]-,Predicted,DeepCCS,139.616477134,210.773,30932474,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+Na]+,Predicted,DeepCCS,303.229448268,187.063,30932474,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+H]+,Predicted,AllCCS,281.247506268,177.4,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+H-H2O]+,Predicted,AllCCS,263.236941268,174.3,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+NH4]+,Predicted,AllCCS,298.274053268,180.2,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+Na]+,Predicted,AllCCS,303.229448268,181.0,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M-H]-,Predicted,AllCCS,279.232954268,178.5,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+Na-2H]-,Predicted,AllCCS,301.214896268,180.1,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Linoleic acid,280.240230268,[M+HCOO]-,Predicted,AllCCS,325.238431268,181.9,32859911,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2
Thymine,126.042927446,[M+H]+,Predicted,DarkChem,127.050203446,125.522,31661259,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M-H]-,Predicted,DarkChem,125.03565144599999,121.272,31661259,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+H]+,Predicted,AllCCS,127.050203446,126.962,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M-H]-,Predicted,AllCCS,125.03565144599999,121.826,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+H]+,Predicted,DeepCCS,127.050203446,121.769,30932474,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M-H]-,Predicted,DeepCCS,125.03565144599999,118.677,30932474,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M-2H]-,Predicted,DeepCCS,62.517825722999994,155.091,30932474,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+Na]+,Predicted,DeepCCS,149.032145446,130.326,30932474,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+H]+,Predicted,AllCCS,127.050203446,127.0,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+H-H2O]+,Predicted,AllCCS,109.039638446,122.2,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+NH4]+,Predicted,AllCCS,144.076750446,131.4,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+Na]+,Predicted,AllCCS,149.032145446,132.7,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M-H]-,Predicted,AllCCS,125.03565144599999,121.8,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+Na-2H]-,Predicted,AllCCS,147.01759344599998,124.0,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
Thymine,126.042927446,[M+HCOO]-,Predicted,AllCCS,171.041128446,126.3,32859911,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C5H6N2O2
L-Cystine,240.023848262,[M+H]+,Predicted,DarkChem,241.031124262,153.384,31661259,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M-H]-,Predicted,DarkChem,239.016572262,147.812,31661259,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+H]+,Predicted,AllCCS,241.031124262,148.953,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M-H]-,Predicted,AllCCS,239.016572262,147.055,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+H]+,Predicted,DeepCCS,241.031124262,142.928,30932474,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M-H]-,Predicted,DeepCCS,239.016572262,140.532,30932474,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M-2H]-,Predicted,DeepCCS,119.508286131,174.655,30932474,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+Na]+,Predicted,DeepCCS,263.013066262,149.291,30932474,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+H]+,Predicted,AllCCS,241.031124262,149.0,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+H-H2O]+,Predicted,AllCCS,223.020559262,145.8,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+NH4]+,Predicted,AllCCS,258.057671262,151.9,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+Na]+,Predicted,AllCCS,263.013066262,152.7,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M-H]-,Predicted,AllCCS,239.016572262,147.1,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+Na-2H]-,Predicted,AllCCS,260.998514262,148.3,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
L-Cystine,240.023848262,[M+HCOO]-,Predicted,AllCCS,285.022049262,149.7,32859911,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2
Adenine,135.054495185,[M+H]+,Predicted,DarkChem,136.061771185,125.259,31661259,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M-H]-,Predicted,DarkChem,134.04721918500002,123.153,31661259,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+H]+,Predicted,AllCCS,136.061771185,128.781,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M-H]-,Predicted,AllCCS,134.04721918500002,121.943,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+H]+,Predicted,DeepCCS,136.061771185,120.826,30932474,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M-H]-,Predicted,DeepCCS,134.04721918500002,116.982,30932474,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M-2H]-,Predicted,DeepCCS,67.02360959250001,154.472,30932474,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+Na]+,Predicted,DeepCCS,158.043713185,129.612,30932474,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+H]+,Predicted,AllCCS,136.061771185,128.8,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+H-H2O]+,Predicted,AllCCS,118.05120618500001,124.0,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+NH4]+,Predicted,AllCCS,153.08831818500002,133.3,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+Na]+,Predicted,AllCCS,158.043713185,134.6,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M-H]-,Predicted,AllCCS,134.04721918500002,121.9,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+Na-2H]-,Predicted,AllCCS,156.02916118500002,123.2,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Adenine,135.054495185,[M+HCOO]-,Predicted,AllCCS,180.052696185,124.6,32859911,GFFGJBXGBJISGV-UHFFFAOYSA-N,C5H5N5
Hydrogen peroxide,34.005479308,[M+H]+,Predicted,DeepCCS,35.012755307999996,109.478,30932474,MHAJPDPJQMAIIY-UHFFFAOYSA-N,H2O2
Hydrogen peroxide,34.005479308,[M-H]-,Predicted,DeepCCS,32.998203308,107.747,30932474,MHAJPDPJQMAIIY-UHFFFAOYSA-N,H2O2
Hydrogen peroxide,34.005479308,[M-2H]-,Predicted,DeepCCS,16.499101654,142.886,30932474,MHAJPDPJQMAIIY-UHFFFAOYSA-N,H2O2
Hydrogen peroxide,34.005479308,[M+Na]+,Predicted,DeepCCS,56.994697308,116.212,30932474,MHAJPDPJQMAIIY-UHFFFAOYSA-N,H2O2
Pyridoxamine,168.089877638,[M+H]+,Predicted,DarkChem,169.09715363799998,135.879,31661259,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+H]+,Predicted,DarkChem,169.09715363799998,135.879,31661259,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-H]-,Predicted,DarkChem,167.082601638,133.617,31661259,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-H]-,Predicted,DarkChem,167.082601638,133.617,31661259,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+H]+,Predicted,AllCCS,169.09715363799998,136.517,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-H]-,Predicted,AllCCS,167.082601638,135.34,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+H]+,Predicted,DeepCCS,169.09715363799998,137.645,30932474,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-H]-,Predicted,DeepCCS,167.082601638,133.818,30932474,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-2H]-,Predicted,DeepCCS,83.541300819,171.228,30932474,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+Na]+,Predicted,DeepCCS,191.07909563799998,146.766,30932474,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+H]+,Predicted,AllCCS,169.09715363799998,136.5,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+H-H2O]+,Predicted,AllCCS,151.086588638,132.1,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+NH4]+,Predicted,AllCCS,186.123700638,140.6,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+Na]+,Predicted,AllCCS,191.07909563799998,141.8,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M-H]-,Predicted,AllCCS,167.082601638,135.3,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+Na-2H]-,Predicted,AllCCS,189.06454363799998,136.5,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Pyridoxamine,168.089877638,[M+HCOO]-,Predicted,AllCCS,213.08807863799998,137.9,32859911,NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2
Phenylacetic acid,136.0524295,[M+H]+,Predicted,DarkChem,137.05970549999998,128.782,31661259,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M-H]-,Predicted,DarkChem,135.0451535,124.179,31661259,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+H]+,Predicted,AllCCS,137.05970549999998,128.011,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M-H]-,Predicted,AllCCS,135.0451535,125.793,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+H]+,Predicted,DeepCCS,137.05970549999998,127.026,30932474,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M-H]-,Predicted,DeepCCS,135.0451535,123.856,30932474,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M-2H]-,Predicted,DeepCCS,67.52257675,160.811,30932474,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+Na]+,Predicted,DeepCCS,159.04164749999998,136.099,30932474,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+H]+,Predicted,AllCCS,137.05970549999998,128.0,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+H-H2O]+,Predicted,AllCCS,119.0491405,123.3,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+NH4]+,Predicted,AllCCS,154.0862525,132.4,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+Na]+,Predicted,AllCCS,159.04164749999998,133.6,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M-H]-,Predicted,AllCCS,135.0451535,125.8,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+Na-2H]-,Predicted,AllCCS,157.02709549999997,127.4,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
Phenylacetic acid,136.0524295,[M+HCOO]-,Predicted,AllCCS,181.05063049999998,129.2,32859911,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2
