,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
268,DeepCCS-30932474,Acetaldehyde,C2H4O,[M+H]+,1.0,45.0335,1.0,115.7
269,DeepCCS-30932474,Acetaldehyde,C2H4O,[M-H]-,-1.0,43.0189,-1.0,113.8
270,DeepCCS-30932474,Acetaldehyde,C2H4O,[M-2H]2-,,21.5095,,149.1
271,DeepCCS-30932474,Acetaldehyde,C2H4O,[M+Na]+,1.0,67.0154,1.0,123.1
272,DarkChem-31661259,Cyclic AMP,C10H12N5O6P,[M+H]+,1.0,330.0598,1.0,173.9
273,DarkChem-31661259,Cyclic AMP,C10H12N5O6P,[M-H]-,-1.0,328.0452,-1.0,167.3
274,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+H]+,1.0,330.0598,1.0,172.3
275,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M-H]-,-1.0,328.0452,-1.0,167.1
276,DeepCCS-30932474,Cyclic AMP,C10H12N5O6P,[M-2H]2-,,164.0226,,190.9
277,DeepCCS-30932474,Cyclic AMP,C10H12N5O6P,[M+Na]+,1.0,352.0417,1.0,165.9
279,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+H-H2O]+,1.0,312.0492,1.0,169.2
280,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+NH4]+,1.0,347.0863,1.0,175.2
281,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+Na]+,1.0,352.0417,1.0,176.0
283,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+Na-2H]-,-1.0,350.0272,-1.0,166.4
284,AllCCS-32859911,Cyclic AMP,C10H12N5O6P,[M+HCOO]-,-1.0,374.0507,-1.0,165.8
285,DarkChem-31661259,Orotidylic acid,C10H13N2O11P,[M+H]+,1.0,369.033,1.0,180.2
286,DarkChem-31661259,Orotidylic acid,C10H13N2O11P,[M-H]-,-1.0,367.0184,-1.0,172.6
287,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+H]+,1.0,369.033,1.0,176.3
288,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M-H]-,-1.0,367.0184,-1.0,170.5
289,DeepCCS-30932474,Orotidylic acid,C10H13N2O11P,[M+H]+,1.0,369.033,1.0,172.6
290,DeepCCS-30932474,Orotidylic acid,C10H13N2O11P,[M-H]-,-1.0,367.0184,-1.0,170.2
291,DeepCCS-30932474,Orotidylic acid,C10H13N2O11P,[M-2H]2-,,183.5092,,203.6
292,DeepCCS-30932474,Orotidylic acid,C10H13N2O11P,[M+Na]+,1.0,391.0149,1.0,178.5
294,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+H-H2O]+,1.0,351.0224,1.0,173.5
295,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+NH4]+,1.0,386.0595,1.0,178.9
296,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+Na]+,1.0,391.0149,1.0,179.7
298,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+Na-2H]-,-1.0,389.0004,-1.0,170.3
299,AllCCS-32859911,Orotidylic acid,C10H13N2O11P,[M+HCOO]-,-1.0,413.0239,-1.0,170.2
300,DarkChem-31661259,Isocitric acid,C6H8O7,[M+H]+,1.0,193.0343,1.0,142.2
301,DarkChem-31661259,Isocitric acid,C6H8O7,[M-H]-,-1.0,191.0197,-1.0,137.0
302,AllCCS-32859911,Isocitric acid,C6H8O7,[M+H]+,1.0,193.0343,1.0,141.8
303,AllCCS-32859911,Isocitric acid,C6H8O7,[M-H]-,-1.0,191.0197,-1.0,132.7
304,DeepCCS-30932474,Isocitric acid,C6H8O7,[M+H]+,1.0,193.0343,1.0,131.1
305,DeepCCS-30932474,Isocitric acid,C6H8O7,[M-H]-,-1.0,191.0197,-1.0,127.3
306,DeepCCS-30932474,Isocitric acid,C6H8O7,[M-2H]2-,,95.5099,,164.9
307,DeepCCS-30932474,Isocitric acid,C6H8O7,[M+Na]+,1.0,215.0162,1.0,140.5
309,AllCCS-32859911,Isocitric acid,C6H8O7,[M+H-H2O]+,1.0,175.0237,1.0,138.1
310,AllCCS-32859911,Isocitric acid,C6H8O7,[M+NH4]+,1.0,210.0608,1.0,145.3
311,AllCCS-32859911,Isocitric acid,C6H8O7,[M+Na]+,1.0,215.0162,1.0,146.3
313,AllCCS-32859911,Isocitric acid,C6H8O7,[M+Na-2H]-,-1.0,213.0017,-1.0,133.9
314,AllCCS-32859911,Isocitric acid,C6H8O7,[M+HCOO]-,-1.0,237.0252,-1.0,135.2
315,DarkChem-31661259,Ureidosuccinic acid,C5H8N2O5,[M+H]+,1.0,177.0506,1.0,141.6
316,DarkChem-31661259,Ureidosuccinic acid,C5H8N2O5,[M-H]-,-1.0,175.036,-1.0,133.0
317,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+H]+,1.0,177.0506,1.0,139.7
318,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M-H]-,-1.0,175.036,-1.0,131.2
319,DeepCCS-30932474,Ureidosuccinic acid,C5H8N2O5,[M+H]+,1.0,177.0506,1.0,131.9
320,DeepCCS-30932474,Ureidosuccinic acid,C5H8N2O5,[M-H]-,-1.0,175.036,-1.0,129.1
321,DeepCCS-30932474,Ureidosuccinic acid,C5H8N2O5,[M-2H]2-,,87.518,,165.5
322,DeepCCS-30932474,Ureidosuccinic acid,C5H8N2O5,[M+Na]+,1.0,199.0325,1.0,140.9
324,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+H-H2O]+,1.0,159.04,1.0,135.9
325,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+NH4]+,1.0,194.0771,1.0,143.2
326,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+Na]+,1.0,199.0325,1.0,144.2
328,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+Na-2H]-,-1.0,197.018,-1.0,132.7
329,AllCCS-32859911,Ureidosuccinic acid,C5H8N2O5,[M+HCOO]-,-1.0,221.0415,-1.0,134.4
330,DarkChem-31661259,N2-Acetylornithine,C7H14N2O3,[M+H]+,1.0,175.1077,1.0,141.1
331,DarkChem-31661259,N2-Acetylornithine,C7H14N2O3,[M-H]-,-1.0,173.0932,-1.0,139.6
332,DeepCCS-30932474,N2-Acetylornithine,C7H14N2O3,[M+H]+,1.0,175.1077,1.0,136.3
333,DeepCCS-30932474,N2-Acetylornithine,C7H14N2O3,[M-H]-,-1.0,173.0932,-1.0,132.6
334,DeepCCS-30932474,N2-Acetylornithine,C7H14N2O3,[M-2H]2-,,86.5466,,169.9
335,DeepCCS-30932474,N2-Acetylornithine,C7H14N2O3,[M+Na]+,1.0,197.0897,1.0,145.4
336,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+H]+,1.0,175.1077,1.0,140.1
337,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+H-H2O]+,1.0,157.0972,1.0,136.4
338,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+NH4]+,1.0,192.1343,1.0,143.7
339,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+Na]+,1.0,197.0897,1.0,144.7
340,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M-H]-,-1.0,173.0932,-1.0,136.6
341,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+Na-2H]-,-1.0,195.0751,-1.0,138.2
342,AllCCS-32859911,N2-Acetylornithine,C7H14N2O3,[M+HCOO]-,-1.0,219.0986,-1.0,140.1
343,DeepCCS-30932474,Dihydrobiopterin,C9H13N5O3,[M+H]+,1.0,240.1091,1.0,156.0
344,DeepCCS-30932474,Dihydrobiopterin,C9H13N5O3,[M-H]-,-1.0,238.0946,-1.0,153.6
345,DeepCCS-30932474,Dihydrobiopterin,C9H13N5O3,[M-2H]2-,,119.0473,,186.6
346,DeepCCS-30932474,Dihydrobiopterin,C9H13N5O3,[M+Na]+,1.0,262.0911,1.0,162.1
347,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+H]+,1.0,240.1091,1.0,153.6
348,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+H-H2O]+,1.0,222.0986,1.0,149.9
349,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+NH4]+,1.0,257.1357,1.0,157.1
350,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+Na]+,1.0,262.0911,1.0,158.1
351,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M-H]-,-1.0,238.0946,-1.0,153.4
352,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+Na-2H]-,-1.0,260.0765,-1.0,153.4
353,AllCCS-32859911,Dihydrobiopterin,C9H13N5O3,[M+HCOO]-,-1.0,284.1,-1.0,153.4
354,DarkChem-31661259,Purine,C5H4N4,[M+H]+,1.0,121.0509,1.0,122.7
355,DarkChem-31661259,Purine,C5H4N4,[M-H]-,-1.0,119.0363,-1.0,119.9
356,AllCCS-32859911,Purine,C5H4N4,[M+H]+,1.0,121.0509,1.0,124.9
357,AllCCS-32859911,Purine,C5H4N4,[M-H]-,-1.0,119.0363,-1.0,119.0
358,DeepCCS-30932474,Purine,C5H4N4,[M+H]+,1.0,121.0509,1.0,121.7
359,DeepCCS-30932474,Purine,C5H4N4,[M-H]-,-1.0,119.0363,-1.0,119.6
360,DeepCCS-30932474,Purine,C5H4N4,[M-2H]2-,,59.5182,,155.7
361,DeepCCS-30932474,Purine,C5H4N4,[M+Na]+,1.0,143.0328,1.0,130.4
363,AllCCS-32859911,Purine,C5H4N4,[M+H-H2O]+,1.0,103.0403,1.0,119.9
364,AllCCS-32859911,Purine,C5H4N4,[M+NH4]+,1.0,138.0774,1.0,129.5
365,AllCCS-32859911,Purine,C5H4N4,[M+Na]+,1.0,143.0328,1.0,130.9
367,AllCCS-32859911,Purine,C5H4N4,[M+Na-2H]-,-1.0,141.0183,-1.0,120.6
368,AllCCS-32859911,Purine,C5H4N4,[M+HCOO]-,-1.0,165.0418,-1.0,122.3
369,DarkChem-31661259,Glyoxylic acid,C2H2O3,[M+H]+,1.0,75.0077,1.0,111.2
370,DarkChem-31661259,Glyoxylic acid,C2H2O3,[M-H]-,-1.0,72.9931,-1.0,104.4
371,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+H]+,1.0,75.0077,1.0,123.2
372,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M-H]-,-1.0,72.9931,-1.0,126.9
373,DeepCCS-30932474,Glyoxylic acid,C2H2O3,[M+H]+,1.0,75.0077,1.0,119.3
374,DeepCCS-30932474,Glyoxylic acid,C2H2O3,[M-H]-,-1.0,72.9931,-1.0,117.4
375,DeepCCS-30932474,Glyoxylic acid,C2H2O3,[M-2H]2-,,36.4966,,153.0
376,DeepCCS-30932474,Glyoxylic acid,C2H2O3,[M+Na]+,1.0,96.9896,1.0,127.4
378,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+H-H2O]+,1.0,56.9971,1.0,118.7
379,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+NH4]+,1.0,92.0342,1.0,127.4
380,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+Na]+,1.0,96.9896,1.0,128.6
382,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+Na-2H]-,-1.0,94.9751,-1.0,132.5
383,AllCCS-32859911,Glyoxylic acid,C2H2O3,[M+HCOO]-,-1.0,118.9986,-1.0,138.5
384,DarkChem-31661259,L-Aspartate-semialdehyde,C4H7NO3,[M+H]+,1.0,118.0499,1.0,125.8
385,DarkChem-31661259,L-Aspartate-semialdehyde,C4H7NO3,[M-H]-,-1.0,116.0353,-1.0,122.1
386,DeepCCS-30932474,L-Aspartate-semialdehyde,C4H7NO3,[M+H]+,1.0,118.0499,1.0,122.5
387,DeepCCS-30932474,L-Aspartate-semialdehyde,C4H7NO3,[M-H]-,-1.0,116.0353,-1.0,119.2
388,DeepCCS-30932474,L-Aspartate-semialdehyde,C4H7NO3,[M-2H]2-,,58.0177,,156.1
389,DeepCCS-30932474,L-Aspartate-semialdehyde,C4H7NO3,[M+Na]+,1.0,140.0318,1.0,131.2
390,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+H]+,1.0,118.0499,1.0,129.2
391,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+H-H2O]+,1.0,100.0393,1.0,125.0
392,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+NH4]+,1.0,135.0764,1.0,133.2
393,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+Na]+,1.0,140.0318,1.0,134.3
394,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M-H]-,-1.0,116.0353,-1.0,122.2
395,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+Na-2H]-,-1.0,138.0173,-1.0,125.4
396,AllCCS-32859911,L-Aspartate-semialdehyde,C4H7NO3,[M+HCOO]-,-1.0,162.0408,-1.0,128.9
397,DeepCCS-30932474,Methionine sulfoxide,C5H11NO3S,[M+H]+,1.0,166.0532,1.0,130.0
398,DeepCCS-30932474,Methionine sulfoxide,C5H11NO3S,[M-H]-,-1.0,164.0387,-1.0,126.2
399,DeepCCS-30932474,Methionine sulfoxide,C5H11NO3S,[M-2H]2-,,82.0193,,163.6
400,DeepCCS-30932474,Methionine sulfoxide,C5H11NO3S,[M+Na]+,1.0,188.0352,1.0,139.1
401,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+H]+,1.0,166.0532,1.0,136.1
402,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+H-H2O]+,1.0,148.0427,1.0,132.3
403,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+NH4]+,1.0,183.0798,1.0,139.7
404,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+Na]+,1.0,188.0352,1.0,140.7
405,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M-H]-,-1.0,164.0387,-1.0,132.6
406,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+Na-2H]-,-1.0,186.0206,-1.0,134.9
407,AllCCS-32859911,Methionine sulfoxide,C5H11NO3S,[M+HCOO]-,-1.0,210.0442,-1.0,137.4
408,DarkChem-31661259,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+H]+,1.0,401.3778,1.0,199.0
409,DarkChem-31661259,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M-H]-,-1.0,399.3632,-1.0,201.3
410,DeepCCS-30932474,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M-2H]2-,,199.6816,,244.6
411,DeepCCS-30932474,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+Na]+,1.0,423.3597,1.0,219.7
412,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+H]+,1.0,401.3778,1.0,206.7
413,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+H-H2O]+,1.0,383.3672,1.0,204.7
414,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+NH4]+,1.0,418.4043,1.0,208.6
415,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+Na]+,1.0,423.3597,1.0,209.2
416,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M-H]-,-1.0,399.3632,-1.0,204.2
417,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+Na-2H]-,-1.0,421.3452,-1.0,206.2
418,AllCCS-32859911,4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol,C28H48O,[M+HCOO]-,-1.0,445.3687,-1.0,208.6
419,DarkChem-31661259,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,168.4
420,DarkChem-31661259,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,161.3
421,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,165.3
422,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,158.6
423,DeepCCS-30932474,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,163.8
424,DeepCCS-30932474,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,161.4
425,DeepCCS-30932474,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M-2H]2-,,150.0245,,194.6
426,DeepCCS-30932474,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+Na]+,1.0,324.0455,1.0,169.7
428,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+H-H2O]+,1.0,284.053,1.0,162.1
429,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+NH4]+,1.0,319.0901,1.0,168.3
430,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+Na]+,1.0,324.0455,1.0,169.1
432,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+Na-2H]-,-1.0,322.0309,-1.0,158.8
433,AllCCS-32859911,N-Acetyl-glucosamine 1-phosphate,C8H16NO9P,[M+HCOO]-,-1.0,346.0545,-1.0,159.2
434,DarkChem-31661259,Glucosamine 6-phosphate,C6H14NO8P,[M+H]+,1.0,260.053,1.0,158.4
435,DarkChem-31661259,Glucosamine 6-phosphate,C6H14NO8P,[M-H]-,-1.0,258.0384,-1.0,152.3
436,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+H]+,1.0,260.053,1.0,156.3
437,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M-H]-,-1.0,258.0384,-1.0,147.8
438,DeepCCS-30932474,Glucosamine 6-phosphate,C6H14NO8P,[M+H]+,1.0,260.053,1.0,150.8
439,DeepCCS-30932474,Glucosamine 6-phosphate,C6H14NO8P,[M-H]-,-1.0,258.0384,-1.0,148.4
440,DeepCCS-30932474,Glucosamine 6-phosphate,C6H14NO8P,[M-2H]2-,,129.0192,,183.2
441,DeepCCS-30932474,Glucosamine 6-phosphate,C6H14NO8P,[M+Na]+,1.0,282.0349,1.0,157.7
443,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+H-H2O]+,1.0,242.0424,1.0,152.7
444,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+NH4]+,1.0,277.0795,1.0,159.5
445,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+Na]+,1.0,282.0349,1.0,160.5
447,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+Na-2H]-,-1.0,280.0204,-1.0,148.1
448,AllCCS-32859911,Glucosamine 6-phosphate,C6H14NO8P,[M+HCOO]-,-1.0,304.0439,-1.0,148.5
449,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+H]+,1.0,768.1225,1.0,242.4
450,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M-H]-,-1.0,766.1079,-1.0,243.8
451,DeepCCS-30932474,Coenzyme A,C21H36N7O16P3S,[M+H]+,1.0,768.1225,1.0,222.0
452,DeepCCS-30932474,Coenzyme A,C21H36N7O16P3S,[M-H]-,-1.0,766.1079,-1.0,220.2
453,DeepCCS-30932474,Coenzyme A,C21H36N7O16P3S,[M-2H]2-,,383.054,,254.2
454,DeepCCS-30932474,Coenzyme A,C21H36N7O16P3S,[M+Na]+,1.0,790.1044,1.0,228.5
456,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+H-H2O]+,1.0,750.1119,1.0,242.4
457,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+NH4]+,1.0,785.149,1.0,242.4
458,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+Na]+,1.0,790.1044,1.0,242.3
460,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+Na-2H]-,-1.0,788.0899,-1.0,247.3
461,AllCCS-32859911,Coenzyme A,C21H36N7O16P3S,[M+HCOO]-,-1.0,812.1134,-1.0,251.2
462,DarkChem-31661259,L-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,123.9
464,DarkChem-31661259,L-Cysteine,C3H7NO2S,[M-H]-,-1.0,120.0125,-1.0,118.8
466,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,130.1
467,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M-H]-,-1.0,120.0125,-1.0,128.7
468,DeepCCS-30932474,L-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,123.0
469,DeepCCS-30932474,L-Cysteine,C3H7NO2S,[M-H]-,-1.0,120.0125,-1.0,120.1
470,DeepCCS-30932474,L-Cysteine,C3H7NO2S,[M-2H]2-,,60.0062,,156.6
471,DeepCCS-30932474,L-Cysteine,C3H7NO2S,[M+Na]+,1.0,144.009,1.0,131.6
473,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+H-H2O]+,1.0,104.0165,1.0,126.0
474,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+NH4]+,1.0,139.0536,1.0,134.0
475,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+Na]+,1.0,144.009,1.0,135.1
477,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+Na-2H]-,-1.0,141.9944,-1.0,132.6
478,AllCCS-32859911,L-Cysteine,C3H7NO2S,[M+HCOO]-,-1.0,166.018,-1.0,136.9
479,DarkChem-31661259,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+H]+,1.0,270.0373,1.0,161.4
480,DarkChem-31661259,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M-H]-,-1.0,268.0228,-1.0,159.7
481,DeepCCS-30932474,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+H]+,1.0,270.0373,1.0,150.8
482,DeepCCS-30932474,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M-H]-,-1.0,268.0228,-1.0,148.5
483,DeepCCS-30932474,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M-2H]2-,,134.0114,,181.8
484,DeepCCS-30932474,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+Na]+,1.0,292.0193,1.0,156.7
485,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+H]+,1.0,270.0373,1.0,157.1
486,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+H-H2O]+,1.0,252.0268,1.0,153.9
487,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+NH4]+,1.0,287.0639,1.0,160.1
488,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+Na]+,1.0,292.0193,1.0,161.0
489,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M-H]-,-1.0,268.0228,-1.0,151.3
490,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+Na-2H]-,-1.0,290.0047,-1.0,151.9
491,AllCCS-32859911,N-Acetyl-L-glutamyl 5-phosphate,C7H12NO8P,[M+HCOO]-,-1.0,314.0283,-1.0,152.6
492,DarkChem-31661259,3-Aminopropionaldehyde,C3H7NO,[M+H]+,1.0,74.06,1.0,112.1
493,DarkChem-31661259,3-Aminopropionaldehyde,C3H7NO,[M-H]-,-1.0,72.0455,-1.0,105.6
494,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+H]+,1.0,74.06,1.0,122.3
495,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M-H]-,-1.0,72.0455,-1.0,131.0
496,DeepCCS-30932474,3-Aminopropionaldehyde,C3H7NO,[M+H]+,1.0,74.06,1.0,120.0
497,DeepCCS-30932474,3-Aminopropionaldehyde,C3H7NO,[M-H]-,-1.0,72.0455,-1.0,118.1
498,DeepCCS-30932474,3-Aminopropionaldehyde,C3H7NO,[M-2H]2-,,36.0227,,153.5
499,DeepCCS-30932474,3-Aminopropionaldehyde,C3H7NO,[M+Na]+,1.0,96.042,1.0,127.5
501,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+H-H2O]+,1.0,56.0495,1.0,117.9
502,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+NH4]+,1.0,91.0866,1.0,126.5
503,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+Na]+,1.0,96.042,1.0,127.7
505,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+Na-2H]-,-1.0,94.0274,-1.0,136.5
506,AllCCS-32859911,3-Aminopropionaldehyde,C3H7NO,[M+HCOO]-,-1.0,118.051,-1.0,142.6
507,DarkChem-31661259,Uridine 5'-monophosphate,C9H13N2O9P,[M+H]+,1.0,325.0431,1.0,170.7
508,DarkChem-31661259,Uridine 5'-monophosphate,C9H13N2O9P,[M-H]-,-1.0,323.0286,-1.0,166.6
509,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+H]+,1.0,325.0431,1.0,169.0
510,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M-H]-,-1.0,323.0286,-1.0,163.7
511,DeepCCS-30932474,Uridine 5'-monophosphate,C9H13N2O9P,[M+H]+,1.0,325.0431,1.0,166.9
512,DeepCCS-30932474,Uridine 5'-monophosphate,C9H13N2O9P,[M-H]-,-1.0,323.0286,-1.0,164.6
513,DeepCCS-30932474,Uridine 5'-monophosphate,C9H13N2O9P,[M-2H]2-,,161.5143,,198.2
514,DeepCCS-30932474,Uridine 5'-monophosphate,C9H13N2O9P,[M+Na]+,1.0,347.0251,1.0,173.4
516,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+H-H2O]+,1.0,307.0326,1.0,165.9
517,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+NH4]+,1.0,342.0697,1.0,171.9
518,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+Na]+,1.0,347.0251,1.0,172.7
520,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+Na-2H]-,-1.0,345.0105,-1.0,163.6
521,AllCCS-32859911,Uridine 5'-monophosphate,C9H13N2O9P,[M+HCOO]-,-1.0,369.0341,-1.0,163.5
522,DarkChem-31661259,8-Oxo-dGMP,C10H14N5O8P,[M+H]+,1.0,364.0653,1.0,179.1
523,DarkChem-31661259,8-Oxo-dGMP,C10H14N5O8P,[M-H]-,-1.0,362.0507,-1.0,176.3
524,DeepCCS-30932474,8-Oxo-dGMP,C10H14N5O8P,[M+H]+,1.0,364.0653,1.0,169.9
525,DeepCCS-30932474,8-Oxo-dGMP,C10H14N5O8P,[M-H]-,-1.0,362.0507,-1.0,167.5
526,DeepCCS-30932474,8-Oxo-dGMP,C10H14N5O8P,[M-2H]2-,,181.0254,,202.0
527,DeepCCS-30932474,8-Oxo-dGMP,C10H14N5O8P,[M+Na]+,1.0,386.0472,1.0,178.2
528,AllCCS-32859911,8-Oxo-dGMP,C10H14N5O8P,[M+H]+,1.0,364.0653,1.0,176.8
