Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosLow,O-acetyl-L-serine [[M+H]],56.0,0.3510624222698526,0.6489910725204843,False
None,PosLow,Oleic acid [[M+Na]],35.0,0.4920219099785663,0.7445641292596004,False
None,PosLow,Palatinose [[M+Na]],48.0,0.7779894683919452,0.9120892179715709,False
None,PosLow,Pidolic Acid [[M+H]],63.0,0.1288402000476304,0.3969540536673502,False
None,PosLow,Proline [[M+NH4]],31.0,0.31004736577492,0.6174215388050053,False
None,PosLow,Pyridoxal [[M+H]],51.0,0.5998782778968538,0.7996114910756099,False
None,PosLow,Sucrose [[M+Na]],48.0,0.7779894683919452,0.9120892179715709,False
None,PosLow,Thymine [[M+H]],25.0,0.1288402000476304,0.3969540536673502,False
None,PosLow,Trehalose [[M+Na]],48.0,0.7779894683919452,0.9120892179715709,False
None,PosLow,Xanthurenic acid [[M+H]],49.0,0.7167844195707973,0.8849829295783851,False
None,PosLow,d-Desthiobiotin [[M+H]],14.0,0.012066365007541479,0.10316742081447965,False
None,PosLow,gamma-Glutamylcysteine [[M+H]],80.0,0.0017729088936519278,0.026362384418650405,True
PosHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],66.0,0.18134476462649837,0.4807744922656003,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],40.0,0.5713582599031516,0.7785040832146528,False
PosHigh,PosLow,2'-Deoxyuridine [[M+Na]],39.0,0.5208065412399778,0.7452545485526043,False
PosHigh,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,ATP [[M+H]],48.0,1.0,1.0,False
PosHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],65.0,0.2082876875446535,0.5016506277483909,False
PosHigh,PosLow,Ademetionine [[M+H]],74.0,0.04734460585853775,0.2130507263634199,False
PosHigh,PosLow,Adenine [[M+H]],60.0,0.3837421608319441,0.6695909132883924,False
PosHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],66.0,0.18134476462649837,0.4807744922656003,False
PosHigh,PosLow,Adenosine phosphate [[M+H]],44.0,0.7920774787647853,0.9120892179715709,False
PosHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],67.0,0.1568627450980392,0.43615494978479197,False
PosHigh,PosLow,Alpha-D-Glucose [[M+Na]],48.0,1.0,1.0,False
PosHigh,PosLow,Aminoadipate [[M+Na]],54.0,0.6784313725490196,0.8499030381383322,False
PosHigh,PosLow,Argininosuccinic acid [[M+H]],54.0,0.6784313725490196,0.8499030381383322,False
PosHigh,PosLow,Asparagine [[M+NH4]],69.0,0.11526553941414623,0.36841882691250477,False
PosHigh,PosLow,Biotin [[M+H]],51.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,Choline [[M+H]],24.0,0.06909581646423751,0.27094478072775663,False
PosHigh,PosLow,Cytidine [[M+H]],58.0,0.4726680955783123,0.7413884158562402,False
PosHigh,PosLow,D-(+)-Melibiose [[M+Na]],39.5,0.5369408750268727,0.7525974559802888,False
PosHigh,PosLow,D-(+)-Turanose [[M+Na]],39.5,0.5369408750268727,0.7525974559802888,False
PosHigh,PosLow,D-Fructose [[M+Na]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,D-Galactose [[M+Na]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,D-Glucose [[M+Na]],52.0,0.7920774787647853,0.9120892179715709,False
PosHigh,PosLow,D-Mannose [[M+Na]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,Deoxyadenosine [[M+H]],64.0,0.23797729618163055,0.5284950343773873,False
PosHigh,PosLow,Galactose [[M+Na]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,Glucosamine [[M+H]],54.0,0.6784313725490196,0.8499030381383322,False
PosHigh,PosLow,Glutamic Acid [[M-H2O+H]],57.0,0.5208065412399778,0.7452545485526043,False
PosHigh,PosLow,Glutathione [[M+H]],47.0,0.9699293482575216,1.0,False
PosHigh,PosLow,Histidine [[M+H]],65.0,0.2082876875446535,0.5016506277483909,False
PosHigh,PosLow,Imidazoleacetic acid [[M+H]],35.0,0.34314519329999205,0.6412877382983458,False
PosHigh,PosLow,Indole-3-Ethanol [[M+H]],37.5,0.44022877044555897,0.7159345138596461,False
PosHigh,PosLow,Inositol [[M+Na]],50.0,0.910105580693816,0.9696451981223834,False
PosHigh,PosLow,Isomaltose [[M+Na]],39.5,0.5369408750268727,0.7525974559802888,False
PosHigh,PosLow,L-Arginine [[M+H]],56.0,0.5713582599031516,0.7785040832146528,False
PosHigh,PosLow,L-Citrulline [[M+H]],45.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,L-Glutamine [[M+H]],63.0,0.2702706993728666,0.5748282218870454,False
PosHigh,PosLow,L-Histidinol [[M+H]],28.0,0.13231801788911673,0.3969540536673502,False
PosHigh,PosLow,L-Tryptophan [[M+NH4]],60.0,0.3837421608319441,0.6695909132883924,False
PosHigh,PosLow,Linoleic acid [[M+Na]],77.0,0.02524410573946178,0.14389140271493214,False
PosHigh,PosLow,Maltose [[M+Na]],39.5,0.5369408750268727,0.7525974559802888,False
PosHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],78.0,0.020131777407319206,0.13058839634034472,False
PosHigh,PosLow,N2-Acetyl-L-ornithine [[M+H]],61.0,0.34314519329999205,0.6412877382983458,False
PosHigh,PosLow,Nicotinamide [[M+H]],62.0,0.3053901722632373,0.6174215388050053,False
PosHigh,PosLow,Nicotinamide ribotide [[M+H]],50.0,0.90645747294959,0.9696451981223834,False
PosHigh,PosLow,O-acetyl-L-serine [[M+H]],47.5,1.0,1.0,False
PosHigh,PosLow,Oleic acid [[M+Na]],67.0,0.1528728780095813,0.42854528097767874,False
PosHigh,PosLow,Palatinose [[M+Na]],39.5,0.5369408750268727,0.7525974559802888,False
PosHigh,PosLow,Pidolic Acid [[M+H]],53.0,0.7344923394458999,0.8913650557551474,False
PosHigh,PosLow,Proline [[M+NH4]],54.5,0.64330403310901,0.8443510240854522,False
PosHigh,PosLow,Pyridoxal [[M+H]],54.0,0.6784313725490196,0.8499030381383322,False
PosHigh,PosLow,Sucrose [[M+Na]],35.0,0.34314519329999205,0.6412877382983458,False
PosHigh,PosLow,Thymine [[M+H]],33.0,0.2702706993728666,0.5748282218870454,False
PosHigh,PosLow,Trehalose [[M+Na]],38.5,0.48728954994267204,0.7445641292596004,False
PosHigh,PosLow,Xanthurenic acid [[M+H]],46.5,0.9384797984036732,0.9906175649816551,False
PosHigh,PosLow,d-Desthiobiotin [[M+H]],51.0,0.8506311026434865,0.9294435690225955,False
PosHigh,PosLow,gamma-Glutamylcysteine [[M+H]],40.0,0.5713582599031516,0.7785040832146528,False
