Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
PosHigh,PosLow,D-(+)-Turanose [[M+Na]],105.0,0.9821354155655305,1.0,False
PosHigh,PosLow,Glucosamine [[M+H]],87.0,0.4693280047275964,0.7695026659802284,False
PosHigh,PosLow,Glutamic Acid [[M-H2O+H]],116.0,0.6140447028727741,0.8502157424392257,False
PosHigh,PosLow,Glutathione [[M+H]],85.0,0.4172056576424431,0.7691230339014984,False
PosHigh,PosLow,Histidine [[M+H]],91.0,0.5835811785439937,0.8443219749998107,False
PosHigh,PosLow,Imidazoleacetic acid [[M+H]],148.0,0.0564123953418938,0.27924135694237434,False
PosHigh,PosLow,Isomaltose [[M+Na]],103.0,0.9821354155655305,1.0,False
PosHigh,PosLow,L-Arginine [[M+H]],109.0,0.8435630017436775,0.9599165192255641,False
PosHigh,PosLow,L-Citrulline [[M+H]],125.0,0.3686609328681266,0.7525243784318462,False
PosHigh,PosLow,L-Valine [[M+H]],115.0,0.6451893343147646,0.8573656925793516,False
PosHigh,PosLow,Maltose [[M+Na]],119.5,0.5076763165408669,0.7977770688499337,False
PosHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],121.0,0.4693280047275964,0.7695026659802284,False
PosHigh,PosLow,Nicotinamide [[M+H]],95.0,0.7093347737164315,0.877801782474084,False
PosHigh,PosLow,O-acetyl-L-serine [[M+H]],131.0,0.24519408567470347,0.6304990774492375,False
PosHigh,PosLow,Palatinose [[M+Na]],105.0,0.9821354155655305,1.0,False
PosHigh,PosLow,Pidolic Acid [[M+H]],135.0,0.18105508532112158,0.5601391702122198,False
PosHigh,PosLow,Spermine [[M+H]],113.0,0.7093347737164315,0.877801782474084,False
PosHigh,PosLow,Sucrose [[M+Na]],107.5,0.8950502601439894,0.9791204133164988,False
PosHigh,PosLow,Thymine [[M+H]],148.0,0.056382012107131445,0.27924135694237434,False
PosHigh,PosLow,Trehalose [[M+Na]],114.0,0.674769973515488,0.8619642242326878,False
PosHigh,PosLow,gamma-Glutamylcysteine [[M+H]],72.0,0.16711405365244325,0.5336868165029639,False
